sk_date,bk_product,idx_value
20110211,000016,1976.473
20110214,000016,2047.694
20110215,000016,2042.644
20110216,000016,2051.488
20110217,000016,2046.975
20110218,000016,2030.318
20110221,000016,2046.085
20110222,000016,1991.013
20110223,000016,1995.679
20110224,000016,2002.832
20110225,000016,2006.66
20110228,000016,2021.849
20110301,000016,2035.365
20110302,000016,2040.892
20110303,000016,2051.649
20110304,000016,2080.143
20110307,000016,2123.28
20110308,000016,2123.781
20110309,000016,2120.211
20110310,000016,2071.724
20110311,000016,2049.113
20110314,000016,2053.52
20110315,000016,2018.389
20110316,000016,2048.93
20110317,000016,2023.047
20110318,000016,2034.485
20110321,000016,2036.231
20110322,000016,2054.753
20110323,000016,2074.808
20110324,000016,2064.165
20110325,000016,2096.286
20110328,000016,2103.043
20110329,000016,2097.564
20110330,000016,2101.44
20110331,000016,2083.748
20110401,000016,2126.451
20110406,000016,2175.778
20110407,000016,2174.401
20110408,000016,2185.316
20110411,000016,2175.964
20110412,000016,2165.833
20110413,000016,2199.229
20110414,000016,2190.147
20110415,000016,2201.086
20110418,000016,2201.371
20110419,000016,2151.957
20110420,000016,2144.274
20110421,000016,2160.699
20110422,000016,2151.669
20110425,000016,2127.462
20110426,000016,2118.326
20110427,000016,2113.012
20110428,000016,2111.489
20110429,000016,2113.871
20110503,000016,2114.417
20110504,000016,2056.699
20110505,000016,2050.069
20110506,000016,2037.748
20110509,000016,2036.764
20110510,000016,2057.666
20110511,000016,2048.342
20110512,000016,2021.283
20110513,000016,2043.259
20110516,000016,2019.536
20110517,000016,2033.78
20110518,000016,2053.637
20110519,000016,2046.113
20110520,000016,2052.544
20110523,000016,1993.067
20110524,000016,1995.273
20110525,000016,1971.097
20110526,000016,1974.328
20110527,000016,1976.693
20110530,000016,1980.74
20110531,000016,2010.564
20110601,000016,2002.659
20110602,000016,1963.052
20110603,000016,1974.951
20110607,000016,1984.446
20110608,000016,1980.672
20110609,000016,1947.875
20110610,000016,1951.031
20110613,000016,1945.72
20110614,000016,1970.099
20110615,000016,1952.076
20110616,000016,1927.047
20110617,000016,1912.379
20110620,000016,1904.8
20110621,000016,1923.816
20110622,000016,1923.562
20110623,000016,1950.874
20110624,000016,1997.298
20110627,000016,1994.583
20110628,000016,1993.723
20110629,000016,1960.771
20110630,000016,1989.433
20110701,000016,1986.03
20110704,000016,2033.855
20110705,000016,2029.623
20110706,000016,2017.172
20110707,000016,2006.141
20110708,000016,2014.733
20110711,000016,2010.689
20110712,000016,1968.076
20110713,000016,1998.413
20110714,000016,2005.752
20110715,000016,2012.032
20110718,000016,2002.826
20110719,000016,1988.297
20110720,000016,1983.668
20110721,000016,1961.302
20110722,000016,1964.828
20110725,000016,1909.813
20110726,000016,1914.154
20110727,000016,1918.787
20110728,000016,1900.219
20110729,000016,1908.213
20110801,000016,1909.952
20110802,000016,1894.323
20110803,000016,1893.003
20110804,000016,1895.43
20110805,000016,1850.143
20110808,000016,1794.431
20110809,000016,1801.822
20110810,000016,1814.667
20110811,000016,1840.289
20110812,000016,1838.159
20110815,000016,1872.389
20110816,000016,1862.892
20110817,000016,1858.303
20110818,000016,1824.857
20110819,000016,1806.283
20110822,000016,1790.136
20110823,000016,1821.192
20110824,000016,1806.79
20110825,000016,1878.479
20110826,000016,1876.334
20110829,000016,1836.877
20110830,000016,1835.072
20110831,000016,1841.539
20110901,000016,1840.371
20110902,000016,1820.676
20110905,000016,1786.465
20110906,000016,1779.518
20110907,000016,1813.864
20110908,000016,1799.784
20110909,000016,1800.934
20110913,000016,1783.181
20110914,000016,1787.115
20110915,000016,1779.684
20110916,000016,1784.934
20110919,000016,1749.705
20110920,000016,1757.641
20110921,000016,1808.37
20110922,000016,1750.611
20110923,000016,1740.322
20110926,000016,1689.931
20110927,000016,1710.987
20110928,000016,1695.837
20110929,000016,1689.538
20110930,000016,1684.497
20111010,000016,1669.348
20111011,000016,1675.42
20111012,000016,1737.358
20111013,000016,1746.935
20111014,000016,1745.214
20111017,000016,1757.056
20111018,000016,1709.283
20111019,000016,1708.946
20111020,000016,1674.027
20111021,000016,1676.097
20111024,000016,1729.033
20111025,000016,1751.677
20111026,000016,1765.63
20111027,000016,1774.506
20111028,000016,1807.056
20111031,000016,1792.051
20111101,000016,1795.392
20111102,000016,1825.453
20111103,000016,1819.042
20111104,000016,1831.755
20111107,000016,1809.798
20111108,000016,1808.609
20111109,000016,1821.756
20111110,000016,1781.911
20111111,000016,1779.514
20111114,000016,1816.057
20111115,000016,1808.176
20111116,000016,1755.415
20111117,000016,1748.447
20111118,000016,1720.764
20111121,000016,1721.386
20111122,000016,1722.234
20111123,000016,1701.065
20111124,000016,1704.691
20111125,000016,1691.671
20111128,000016,1693.668
20111129,000016,1716.095
20111130,000016,1662.748
20111201,000016,1713.048
20111202,000016,1704.457
20111205,000016,1694.496
20111206,000016,1689.01
20111207,000016,1702.454
20111208,000016,1701.68
20111209,000016,1692.061
20111212,000016,1678.698
20111213,000016,1645.815
20111214,000016,1637.009
20111215,000016,1599.012
20111216,000016,1628.999
20111219,000016,1625.257
20111220,000016,1624.445
20111221,000016,1604.251
20111222,000016,1608.238
20111223,000016,1617.944
20111226,000016,1601.467
20111227,000016,1590.995
20111228,000016,1594.835
20111229,000016,1596.587
20111230,000016,1617.613
20120104,000016,1595.12
20120105,000016,1596.593
20120106,000016,1608.358
20120109,000016,1659.054
20120110,000016,1704.744
20120111,000016,1694.264
20120112,000016,1701.452
20120113,000016,1685.913
20120116,000016,1661.994
20120117,000016,1736.606
20120118,000016,1714.699
20120119,000016,1750.521
20120120,000016,1775.091
20120130,000016,1742.818
20120131,000016,1744.708
20120201,000016,1713.684
20120202,000016,1761.941
20120203,000016,1772.192
20120206,000016,1764.818
20120207,000016,1732.024
20120208,000016,1782.059
20120209,000016,1778.097
20120210,000016,1778.317
20120213,000016,1768.539
20120214,000016,1758.984
20120215,000016,1773.169
20120216,000016,1761.877
20120217,000016,1765.652
20120220,000016,1769.412
20120221,000016,1779.94
20120222,000016,1795.26
20120223,000016,1799.644
20120224,000016,1826.716
20120227,000016,1828.408
20120228,000016,1839.055
20120229,000016,1822.769
20120301,000016,1818.279
20120302,000016,1843.848
20120305,000016,1827.938
20120306,000016,1794.264
20120307,000016,1776.363
20120308,000016,1798.1
20120309,000016,1811.486
20120312,000016,1796.937
20120313,000016,1813.201
20120314,000016,1776.407
20120315,000016,1760.476
20120316,000016,1780.076
20120319,000016,1778.981
20120320,000016,1755.725
20120321,000016,1758.624
20120322,000016,1760.335
20120323,000016,1747.916
20120326,000016,1749.888
20120327,000016,1749.185
20120328,000016,1708.853
20120329,000016,1688.09
20120330,000016,1705.633
20120405,000016,1735.283
20120406,000016,1737.512
20120409,000016,1721.426
20120410,000016,1736.24
20120411,000016,1734.594
20120412,000016,1770.947
20120413,000016,1777.068
20120416,000016,1770.679
20120417,000016,1749.4
20120418,000016,1789.627
20120419,000016,1791.382
20120420,000016,1815.882
20120423,000016,1799.907
20120424,000016,1808.859
20120425,000016,1819.217
20120426,000016,1822.206
20120427,000016,1822.542
20120502,000016,1862.755
20120503,000016,1864.295
20120504,000016,1876.658
20120507,000016,1866.619
20120508,000016,1862.401
20120509,000016,1830.132
20120510,000016,1829.607
20120511,000016,1815.732
20120514,000016,1800.503
20120515,000016,1801.064
20120516,000016,1774.243
20120517,000016,1801.11
20120518,000016,1775.572
20120521,000016,1784.943
20120522,000016,1810.411
20120523,000016,1801.466
20120524,000016,1789.434
20120525,000016,1776.376
20120528,000016,1800.913
20120529,000016,1824.429
20120530,000016,1818.385
20120531,000016,1804.593
20120601,000016,1808.527
20120604,000016,1760.955
20120605,000016,1763.7
20120606,000016,1768.575
20120607,000016,1757.766
20120608,000016,1738.587
20120611,000016,1756.031
20120612,000016,1745.454
20120613,000016,1771.422
20120614,000016,1756.301
20120615,000016,1769.492
20120618,000016,1776.244
20120619,000016,1764.881
20120620,000016,1763.631
20120621,000016,1735.336
20120625,000016,1704.567
20120626,000016,1700.499
20120627,000016,1695.031
20120628,000016,1681.384
20120629,000016,1708.856
20120702,000016,1706.168
20120703,000016,1710.412
20120704,000016,1712.937
20120705,000016,1695.356
20120706,000016,1711.579
20120709,000016,1668.022
20120710,000016,1664.424
20120711,000016,1672.252
20120712,000016,1680.05
20120713,000016,1685.019
20120716,000016,1657.623
20120717,000016,1669.706
20120718,000016,1665.865
20120719,000016,1674.268
20120720,000016,1658.3
20120723,000016,1629.065
20120724,000016,1632.952
20120725,000016,1627.959
20120726,000016,1624.464
20120727,000016,1630.31
20120730,000016,1625.636
20120731,000016,1631.885
20120801,000016,1645.616
20120802,000016,1634.553
20120803,000016,1641.599
20120806,000016,1658.371
20120807,000016,1657.911
20120808,000016,1662.768
20120809,000016,1671.954
20120810,000016,1665.175
20120813,000016,1632.001
20120814,000016,1633.143
20120815,000016,1610.413
20120816,000016,1605.276
20120817,000016,1606.003
20120820,000016,1596.195
20120821,000016,1598.5
20120822,000016,1591.334
20120823,000016,1596.574
20120824,000016,1588.111
20120827,000016,1557.165
20120828,000016,1570.44
20120829,000016,1554.403
20120830,000016,1560.286
20120831,000016,1551.199
20120903,000016,1560.08
20120904,000016,1548.042
20120905,000016,1537.531
20120906,000016,1550.971
20120907,000016,1619.213
20120910,000016,1620.027
20120911,000016,1605.073
20120912,000016,1607.989
20120913,000016,1597.16
20120914,000016,1614.7
20120917,000016,1582.095
20120918,000016,1564.982
20120919,000016,1569.069
20120920,000016,1540.956
20120921,000016,1545.964
20120924,000016,1553.973
20120925,000016,1553.701
20120926,000016,1541.14
20120927,000016,1587.956
20120928,000016,1613.092
20121008,000016,1596.144
20121009,000016,1627.657
20121010,000016,1625.328
20121011,000016,1615.747
20121012,000016,1618.659
20121015,000016,1612.955
20121016,000016,1614.138
20121017,000016,1617.664
20121018,000016,1639.667
20121019,000016,1637.765
20121022,000016,1643.342
20121023,000016,1625.81
20121024,000016,1623.641
20121025,000016,1612.947
20121026,000016,1584.697
20121029,000016,1571.525
20121030,000016,1576.321
20121031,000016,1587.052
20121101,000016,1617.732
20121102,000016,1626.607
20121105,000016,1624.709
20121106,000016,1619.739
20121107,000016,1617.834
20121108,000016,1591.615
20121109,000016,1591.852
20121112,000016,1600.878
20121113,000016,1575.259
20121114,000016,1581.946
20121115,000016,1563.698
20121116,000016,1551.558
20121119,000016,1550.891
20121120,000016,1540.488
20121121,000016,1562.974
20121122,000016,1554.754
20121123,000016,1568.753
20121126,000016,1563.198
20121127,000016,1552.92
20121128,000016,1542.074
20121129,000016,1532.921
20121130,000016,1547.759
20121203,000016,1532.176
20121204,000016,1545.954
20121205,000016,1601.736
20121206,000016,1600.415
20121207,000016,1634.919
20121210,000016,1653.284
20121211,000016,1645.009
20121212,000016,1657.128
20121213,000016,1635.626
20121214,000016,1728.061
20121217,000016,1738.852
20121218,000016,1744.854
20121219,000016,1744.018
20121220,000016,1751.936
20121221,000016,1737.989
20121224,000016,1746.438
20121225,000016,1798.882
20121226,000016,1800.564
20121227,000016,1786.779
20121228,000016,1817.852
20121231,000016,1857.68
20130104,000016,1870.5
20130107,000016,1880.262
20130108,000016,1857.688
20130109,000016,1855.342
20130110,000016,1855.487
20130111,000016,1818.984
20130114,000016,1893.1
20130115,000016,1900.051
20130116,000016,1877.0
20130117,000016,1854.936
20130118,000016,1886.794
